month,jita_equity_flow_mjpy,jita_equity_net_flow_bn_jpy,jita_etf_net_flow_bn_jpy,jita_etf_flow_mjpy,tag,source,note
2023-06-30,1002237.0,10022.37,5171.78,517178.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2023-07-31,1080033.0,10800.33,2352.31,235231.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2023-08-31,1429889.0,14298.89,5041.28,504128.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2023-09-30,1579277.0,15792.77,4413.54,441354.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2023-10-31,1585224.0,15852.24,4414.26,441426.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2023-11-30,-522423.0,-5224.23,-5715.15,-571515.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2023-12-31,208985.0,2089.85,-934.83,-93483.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2024-01-31,1443722.0,14437.22,1330.36,133036.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2024-02-29,1804113.0,18041.13,4190.22,419022.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2024-03-31,1940221.0,19402.21,6602.55,660255.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2024-04-30,2181691.0,21816.91,6709.02,670902.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2024-05-31,220340.0,2203.4,-12059.04,-1205904.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2024-06-30,1552247.0,15522.47,497.09,49709.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2024-07-31,1868975.0,18689.75,392.22,39222.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2024-08-31,1877568.0,18775.68,5413.8,541380.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2024-09-30,1862659.0,18626.59,7178.7,717870.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2024-10-31,887116.0,8871.16,1601.99,160199.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2024-11-30,621599.0,6215.99,-3956.17,-395617.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2024-12-31,369245.0,3692.45,-5017.66,-501766.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2025-01-31,2230590.0,22305.9,1093.43,109343.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2025-02-28,1927934.0,19279.34,3213.44,321344.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2025-03-31,2476018.0,24760.18,8861.14,886114.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2025-04-30,1935171.0,19351.71,6918.87,691887.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2025-05-31,-499523.0,-4995.23,-14490.79,-1449079.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2025-06-30,140156.0,1401.56,-4341.47,-434147.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2025-07-31,-105313.0,-1053.13,-3506.8,-350680.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2025-08-31,482299.0,4822.99,-2188.77,-218877.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2025-09-30,1718650.0,17186.5,4632.31,463231.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2025-10-31,1758540.0,17585.4,5933.67,593367.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2025-11-30,575984.0,5759.84,-7878.06,-787806.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2025-12-31,1678301.0,16783.01,2234.79,223479.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2026-01-31,2797569.0,27975.69,468.92,46892.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2026-02-28,1711556.0,17115.56,525.55,52555.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2026-03-31,3427104.0,34271.04,11073.14,1107314.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
2026-04-30,1104160.0,11041.6,-1322.73,-132273.0,[Market],https://www.toushin.or.jp/tws/toukei_dw/I0112B_pub_m.xlsx,JITA B-1 資金増減額; bn columns are 億円 (flow_mjpy/100)
